,atclNo,cortarNo,lat,lng,atclNm,atclStatCd,rletTpNm,rletTpCd,tradTpNm,tradTpCd,flrInfo,prc,rentPrc,spc1,spc2,direction,atclFetrDesc,tagList,repImgUrl,repImgThumb
13,2234046919,1141011800,37.592778,126.941382,북한산더샵,R0,아파트,A01,전세,B1,중/20,85000,0,136,109,남향,,"['10년이내', '융자금없는', '역세권', '대형평수']",,
14,2234056392,1141011900,37.575321,126.910824,DMC래미안e편한세상,R0,아파트,A01,전세,B1,저/11,55000,0,86,59,남동향,"25,확장,급전세,즉시입주가,가재울중,고인접,교통편리합니다.","['10년이내', '융자금없는', '대단지', '방세개']",,
15,2234051081,1141012000,37.573085,126.917468,DMC파크뷰자이,R0,아파트,A01,전세,B1,중/23,60000,0,84,59,남향,"26.추천전세,확장,에어컨,신혼부부,관리잘된집","['10년이내', '융자금없는', '대단지', '방세개']",,
16,2234050002,1141011800,37.595637,126.941193,반석블레스,R0,아파트,A01,매매,A1,고/13,80000,0,106,84,남동향,"홍제역세권, 로열층, 채광  산조망좋은집","['10년이내', '방세개', '화장실두개', '고층']",,
17,2234045296,1141011800,37.594098,126.941349,북한산더샵,R0,아파트,A01,전세,B1,중/20,65000,0,107,84,남향,"시세대비 저렴한 전세가격 조망 통풍 채광 좋은집, 시스템에어컨설치","['10년이내', '융자금없는', '방세개', '화장실두개']",,
18,2234041799,1141012000,37.571758,126.918155,DMC파크뷰자이,R0,아파트,A01,월세,B2,고/29,20000,190,111,84,남서향,"34.추천월세.확장.교통편리,관리잘된집","['10년이내', '융자금없는', '대단지', '방세개']",,
19,2234044775,1141011800,37.59658,126.937873,홍은센트레빌1단지,R0,아파트,A01,월세,B2,고/20,40000,70,117,84,북동향,주인거주 빠른 입주 가능 역세권 숲세권 살기 좋은 집,"['15년이내', '융자금적은', '방세개', '화장실두개']",,
0,2234016868,1141011000,37.559413,126.95007,두산,R0,아파트,A01,전세,B1,저/18,53000,0,82,59,남향,12월협의입주 무융자 남향 샷시포함고급인테리어,"['25년이내', '융자금없는', '방세개']",/20220930_13/land_naver_1664512390988HGbCe_JPEG/temp_reg_image_3.jpg,f130_98
1,2234022467,1141011700,37.57561,126.939586,연희성원,R0,아파트,A01,매매,A1,저/11,97000,0,108,84,남향,수리되어 깨끗하며 산 인접 조용한 남향집입니다,"['25년이내', '방세개', '화장실두개']",/20220930_257/land_naver_1664513828770CoJQb_JPEG/lg.jpg,f130_98
2,2234016084,1141012000,37.574182,126.921233,남가좌현대,R0,아파트,A01,월세,B2,저/14,20000,80,86,59,남동향,26 수리 아주깨끗 가재울초교 단지내유치원 빠른입주도가능,"['25년이내', '융자금없는', '대단지', '방세개']",,
3,2234035251,1141011900,37.571878,126.910659,DMC래미안e편한세상,R0,아파트,A01,매매,A1,고/35,150000,0,110,84,남동향,"빠른입주가능함, 확장형임.공실임.가재울중,고등학교배정됨","['10년이내', '대단지', '방세개', '화장실두개']",,
4,2234021174,1141011700,37.576248,126.939407,연희성원,R0,아파트,A01,매매,A1,저/14,91000,0,108,84,남향,,"['25년이내', '방세개', '화장실두개']",/20220930_71/land_naver_1664520664935trb9q_JPEG/lg.jpg,f130_98
5,2234031562,1141011700,37.569685,126.930999,정연지오빌,R0,오피스텔,A02,매매,A1,저/6,12000,0,25,19,동향,l브리치 대로변 접근성 좋은 주거업무 가능한 복층 오피스텔 급매  ,"['25년이내', '복층', '급매', '소형평수']",,
6,2234012151,1141011900,37.576546,126.90398,월드컵현대,R0,아파트,A01,매매,A1,고/18,95000,0,88,59,남서향,"DMC역 4분, 갭투자, 전세낀 금액 가장높은 물건, 상태 좋음","['25년이내', '역세권', '방세개', '화장실한개']",,
7,2234029113,1141011900,37.57517,126.904226,북가좌신일해피트리,R0,아파트,A01,매매,A1,저/11,83000,0,76,59,남서향,"디지털미디어시티역 5분, 확장형, 실입주 가능, 상태 좋음","['25년이내', '역세권', '방세개', '화장실두개']",,
8,2234029633,1141012000,37.574379,126.91431,DMC파크뷰자이,R0,아파트,A01,전세,B1,중/28,70000,0,110,84,남서향,"34.추천전세, 확장 에어컨, 내부상태 좋아요, 무융자","['10년이내', '융자금없는', '대단지', '방세개']",,
9,2234009201,1141011800,37.597579,126.945898,북한산두산위브,R0,아파트,A01,전세,B1,중/15,50000,0,107,84,동향,최저가v인왕산조망v4년이상거주가능v에어컨2,"['4년이내', '융자금없는', '방세개']",/20220930_41/land_naver_16645103543594LXOk_JPEG/temp_reg_image_2.jpg,f130_98
10,2234029973,1141011000,37.558164,126.953426,e편한세상신촌,R0,아파트,A01,매매,A1,고/24,140000,0,81,59,동향,가장 좋은 가격 .입주 가능,"['10년이내', '역세권', '대단지']",/20220930_125/land_naver_1664515585339k5kS8_JPEG/temp_reg_image_1.jpg,f130_98
11,2234023514,1141011000,37.558052,126.949037,e편한세상신촌,R0,아파트,A01,매매,A1,중/19,170000,0,114,84,남서향,입주 복들어오는집 시원한전망 이대역상승승강기바로앞 대중교통이용편리한동,"['10년이내', '역세권', '대단지']",/20220930_17/land_naver_1664521418420JsEe5_JPEG/temp_reg_image_1.jpg,f130_98
12,2234011634,1141011900,37.576546,126.90398,월드컵현대,R0,아파트,A01,매매,A1,저/18,95000,0,108,84,남서향,"급매, 석사추천, DMC역 도보4분, 실입주 가능, 내부수리 완료","['25년이내', '역세권', '급매', '방세개']",,
13,2234026248,1141012000,37.573085,126.917468,DMC파크뷰자이,R0,아파트,A01,매매,A1,저/23,115000,0,82,59,남서향,"초품아, 대단지프리미엄, 어린자녀있는세대  강추,생활편의시설 좋은 아파트","['10년이내', '대단지', '방세개', '화장실두개']",,
14,2234033355,1141011900,37.574698,126.907697,DMC래미안e편한세상,R0,아파트,A01,매매,A1,중/11,120000,0,110,84,남동향,빠른입주가능함.  확장함.가재울중.고등학교배정됨.,"['10년이내', '대단지', '방세개', '화장실두개']",,
15,2234026238,1141012000,37.571538,126.919743,DMC파크뷰자이,R0,아파트,A01,전세,B1,고/28,75000,0,111,84,남서향,"시원한 조망권, 초품아, 단지내 둘레길, 관리상태 양호","['10년이내', '융자금없는', '대단지', '방세개']",,
16,2234022898,1141011700,37.576248,126.939407,연희성원,R0,아파트,A01,전세,B1,저/14,67000,0,108,84,남향,귀한 전세 깨끗한 남향집이며 입주일은 협의입니다,"['25년이내', '융자금없는', '방세개']",/20220930_20/land_naver_1664513946868F8dyT_JPEG/lg.jpg,f130_98
17,2234015593,1141012000,37.574182,126.921233,남가좌현대,R0,아파트,A01,전세,B1,저/14,45000,0,86,59,남동향,26 수리 아주깨끗 가재울초교 단지내유치워  입주협의,"['25년이내', '융자금없는', '대단지', '방세개']",,
18,2234011575,1141011900,37.57517,126.904226,북가좌신일해피트리,R0,아파트,A01,매매,A1,저/11,83000,0,76,59,남서향,"DMC역 5분, 투명 방음벽 조용한 저층, 실입주 가능, 확장형","['25년이내', '역세권', '방세개', '화장실두개']",,
19,2234032278,1141012000,37.579753,126.920085,DMC센트럴아이파크,R0,아파트,A01,전세,B1,고/19,65000,0,109,84,남향,"34 로얄동로얄층, 탁트인개방감, 시스템에어컨, 판상형구조","['4년이내', '융자금없는', '대단지', '방세개']",,
0,2234008699,1141011900,37.57263,126.910173,DMC래미안e편한세상,R0,아파트,A01,월세,B2,고/21,25000,150,110,84,남동향,확트인 뷰 내부상태 굿,"['10년이내', '융자금없는', '대단지', '방세개']",,
1,2233999610,1141011000,37.558119,126.951435,e편한세상신촌,R0,아파트,A01,매매,A1,중/20,165000,0,114,84,남동향,,"['10년이내', '역세권', '대단지']",/20220930_263/land_naver_1664507948424djyEb_JPEG/1657004444468611.jpg,f130_98
2,2233998379,1141011900,37.576987,126.909668,DMC래미안e편한세상,R0,아파트,A01,전세,B1,저/10,55000,0,86,59,남서향,"확장형,종일 해가 듬뿍 드는 집,초중고 근접,상가이용편리","['10년이내', '융자금없는', '대단지', '방세개']",,
3,2234008238,1141011900,37.574565,126.907031,DMC래미안e편한세상,R0,아파트,A01,전세,B1,저/18,60000,0,110,84,남동향,부분확장 디엠씨역세권 정원뷰예쁨 이사협의,"['10년이내', '융자금없는', '마당', '대단지']",,
4,2233996970,1141012000,37.574442,126.916393,DMC파크뷰자이,R0,아파트,A01,월세,B2,중/17,10000,180,83,59,남서향,"25 월세, 로얄동 로얄층, 확장형, 에어컨 2 대, 상가이용 펀리","['10년이내', '융자금없는', '대단지', '방세개']",,
5,2233999653,1141012000,37.574711,126.915791,DMC파크뷰자이,R0,아파트,A01,전세,B1,중/19,75000,0,110,84,남서향,34 강추 확장 에어컨 상가 이용편리,"['10년이내', '융자금없는', '대단지', '방세개']",,
6,2233994994,1141012000,37.577636,126.916809,DMC래미안클라시스,R0,아파트,A01,매매,A1,고/17,120000,0,145,114,남동향,내부 깨끗하고 공원 조망으로 조용하고 채광 좋음.,"['25년이내', '대단지', '대형평수', '방네개이상']",,
7,2233994517,1141011900,37.575655,126.907887,DMC한양,R0,아파트,A01,전세,B1,고/13,48000,0,112,84,남동향,올리모델링 집상태 특A급. 가재울중 배정. 교통편리. 정상입주협의가능,"['25년이상', '융자금없는', '방세개', '화장실한개']",,
8,2233978642,1141010800,37.569389,126.958375,독립문삼호,R0,아파트,A01,월세,B2,중/15,35000,100,104,84,남향,"가성비 좋은집, 보증금 조율가능, 조용한4계절 안산뷰, 깨끗","['25년이상', '융자금없는', '방세개', '화장실두개']",,
9,2233996120,1141012000,37.574442,126.916393,DMC파크뷰자이,R0,아파트,A01,월세,B2,저/17,10000,150,83,59,남서향,25 입주협의 월세,"['10년이내', '융자금적은', '대단지', '방세개']",,
10,2233987244,1141011600,37.555973,126.938167,신촌르메이에르타운5,R0,오피스텔,A02,매매,A1,고/15,22000,0,48,31,남서향,르메이에르 5차 매매 물건입니다.,"['25년이내', '역세권', '화장실한개', '소형평수']",,
11,2233981871,1141011000,37.559158,126.950798,두산,R0,아파트,A01,매매,A1,고/17,100000,0,82,59,남향,항시 입주가능 주인거주 상태굳 탁트인전망 올수리 로얄층 로얄동,"['25년이내', '올수리', '방세개', '화장실한개']",,
12,2233985755,1141012000,37.572862,126.921014,DMC파크뷰자이,R0,아파트,A01,월세,B2,저/20,5000,160,82,59,남서향,"25 단기임대, 확장형, 시스템에어컨 2대","['10년이내', '융자금없는', '대단지', '방세개']",,
13,2233993180,1141011000,37.558339,126.948863,e편한세상신촌,R0,아파트,A01,월세,B2,중/18,30000,160,81,59,동향,이대. 연대 가까운동.  이대역방향  외부엘베준공임박.,"['10년이내', '융자금없는', '역세권', '대단지']",,
14,2233980453,1141011000,37.559413,126.95007,두산,R0,아파트,A01,전세,B1,저/18,50000,0,82,59,남향,현재공실 깨끗 버스정류장 가깝,"['25년이내', '융자금없는', '방세개']",/20220930_286/land_naver_1664504978549Gpnhf_JPEG/temp_reg_image_1.jpg,f130_98
15,2233978348,1141012000,37.570881,126.917862,DMC파크뷰자이,R0,아파트,A01,전세,B1,고/25,70000,0,111,84,남동향,34.빠른입주가 확장 탁트인조망 내부상태굿 ,"['10년이내', '융자금없는', '역세권', '대단지']",,
16,2233994682,1141012000,37.574015,126.913554,DMC파크뷰자이,R0,아파트,A01,월세,B2,고/29,50000,60,110,84,남동향,전망 굿 집상태좋은집 입주협의,"['10년이내', '융자금없는', '대단지', '방세개']",,
17,2233985438,1141011900,37.576457,126.907943,DMC현대,R0,아파트,A01,월세,B2,중/15,30000,30,82,59,남동향,"특올수리, 빠른입주가능, 신혼강추, 북가좌초 도보3분","['25년이내', '융자금없는', '올수리', '방세개']",,
18,2233983047,1141012000,37.57203,126.911551,래미안남가좌2차,R0,아파트,A01,매매,A1,저/14,115000,0,111,84,남서향,"인테리어잘된집,교통편리, 전실구조, 트인뷰,광폭발코니, 가재울초","['25년이내', '방세개', '화장실두개', '세대당1대']",,
19,2233978265,1141010900,37.571709,126.955784,독립문극동,R0,아파트,A01,매매,A1,중/21,105000,0,80,59,남향,"따스한 햇살과 전망이 좋은v남향, 주인거주, 입주가능","['25년이내', '대단지', '방세개', '화장실한개']",,
0,2233961965,1141012000,37.571743,126.912619,래미안남가좌2차,R0,아파트,A01,전세,B1,저/15,53000,0,84,59,남서향,25 올확장 넓은전실 상태굿 하시,"['25년이내', '융자금없는', '방세개', '화장실두개']",,
1,2233973999,1141011000,37.558205,126.954071,e편한세상신촌,R0,아파트,A01,매매,A1,저/24,235000,0,153,114,남동향,교양있고 조용한 갖고 싶은 대형평수,"['10년이내', '역세권', '대단지', '화장실두개']",,
2,2233961615,1141011900,37.572621,126.909154,DMC래미안e편한세상,R0,아파트,A01,매매,A1,중/35,135000,0,113,84,남서향,확장상태아주굿 환상적인전망 햇빛좋은 로열층라인 가좌역대로변인접 빠른입주가,"['10년이내', '대단지', '방세개', '화장실두개']",,
3,2233967298,1141012000,37.578449,126.919531,DMC센트럴아이파크,R0,아파트,A01,전세,B1,고/17,65000,0,108,84,남향,"34 급전세, 시원한 뷰, 융자무, 시스템에어컨","['4년이내', '융자금없는', '대단지', '방세개']",,
4,2233961324,1141012000,37.570881,126.917862,DMC파크뷰자이,R0,아파트,A01,전세,B1,중/25,75000,0,111,84,남동향,34.추천전세 탁트인전망 확장 에어컨 내부상태굿 입주협의,"['10년이내', '융자금없는', '역세권', '대단지']",,
5,2233962208,1141012000,37.578088,126.917665,DMC래미안클라시스,R0,아파트,A01,매매,A1,고/17,83000,0,82,59,남동향,내부올수리 선호동 로열층 트인공원뷰 세안고,"['25년이내', '올수리', '대단지']",/20220930_259/land_naver_16645025937171bKph_JPEG/2022093010420072475_36821_ws.jpg,f130_98
6,2233966826,1141011600,37.555973,126.938167,신촌르메이에르타운5,R0,오피스텔,A02,월세,B2,고/15,1000,70,40,26,동향,신촌 르메이에르 5차. 내부 수리되어 있습니다.,"['25년이내', '융자금없는', '역세권', '소형평수']",,
7,2233964156,1141011900,37.575398,126.908377,DMC한양,R0,아파트,A01,전세,B1,중/13,50000,0,125,105,남동향,"내부깨끗,초중고 도보5분,교통편리","['25년이상', '융자금없는', '방네개이상', '화장실두개']",,
8,2233974998,1141012000,37.575846,126.916792,래미안루센티아,R0,아파트,A01,월세,B2,고/21,10000,200,81,59,동향,확장형 시스템에어컨 조용한동 로열층,"['4년이내', '융자금없는', '방세개', '화장실두개']",,
9,2233962644,1141012000,37.572241,126.91885,DMC파크뷰자이,R0,아파트,A01,월세,B2,고/30,10000,250,111,84,남서향,"34,확장 집상태 뷰가 너무 좋은 급 월세매물 초 강추 ","['10년이내', '융자금없는', '대단지', '방세개']",,
10,2233962145,1141012000,37.571017,126.919003,DMC파크뷰자이,R0,아파트,A01,전세,B1,저/28,75000,0,111,84,남서향,"34,확장 에어컨 융자무 급 전세매물 초 강추 집상태 뷰가 너무 좋아요","['10년이내', '융자금없는', '대단지', '방세개']",,
11,2233969037,1141012000,37.579694,126.920905,DMC센트럴아이파크,R0,아파트,A01,전세,B1,중/22,55000,0,81,59,남서향,"25 탁트인개방감, 시스템에어컨외풀옵션, 관리잘된집","['4년이내', '융자금없는', '대단지', '방세개']",,
12,2233968146,1141012000,37.574384,126.919622,남가좌현대,R0,아파트,A01,매매,A1,중/20,95000,0,108,84,남향,"32 추천매물 I 실거주가능한 급매 I 로열동,로열층 I 남향","['25년이내', '대단지', '급매', '방세개']",,
13,2233965726,1141011900,37.575655,126.907887,DMC한양,R0,아파트,A01,전세,B1,저/13,35000,0,74,55,남서향,"내부올수리,초중고 도보5분,즉시입주","['25년이상', '융자금없는', '올수리', '방두개']",,
14,2233968614,1141012000,37.572152,126.914174,DMC파크뷰자이,R0,아파트,A01,매매,A1,고/10,120000,0,83,59,남서향,,"['10년이내', '역세권', '대단지', '방세개']",,
15,2233973912,1141010800,37.57091,126.958104,독립문삼호,R0,아파트,A01,전세,B1,저/18,53000,0,94,75,남향,"입구동, 추천매물,1층X, 깨끗, 방3 화2, 4계절 안산뷰, 생활편리","['25년이상', '융자금없는', '방세개', '화장실두개']",,
16,2233963223,1141011900,37.572621,126.909154,DMC래미안e편한세상,R0,아파트,A01,전세,B1,중/35,65000,0,113,84,남서향,확장상태아주굿 환상적인전망 햇빛좋은 로열층라인 가좌역대로변인접,"['10년이내', '융자금없는', '대단지', '방세개']",,
17,2233962527,1141011900,37.575321,126.910824,DMC래미안e편한세상,R0,아파트,A01,월세,B2,저/11,30000,85,86,59,남동향,26 확장형 상태굿 하시,"['10년이내', '융자금없는', '대단지', '방세개']",,
18,2233962615,1141012000,37.573085,126.917468,DMC파크뷰자이,R0,아파트,A01,매매,A1,저/23,110000,0,82,59,남동향,"26,확장.에어컨2. 신혼부부거주 집상태 뷰가 너무 좋아요 초 급매","['10년이내', '대단지', '급매', '방세개']",,
19,2233962356,1141011900,37.576851,126.907688,DMC현대,R0,아파트,A01,매매,A1,중/15,68000,0,75,55,남동향,"내부수리,북가좌초 도보3분,교통편리","['25년이내', '방세개', '화장실한개', '중층']",,
0,2233947749,1141011900,37.574386,126.911981,DMC래미안e편한세상,R0,아파트,A01,월세,B2,중/23,30000,250,158,120,남서향,47.올확장.중앙공원 인근 조용한 동.귀한 반전세,"['10년이내', '융자금없는', '대단지', '대형평수']",,
1,2233943125,1141011900,37.576022,126.909659,DMC한양,R0,아파트,A01,월세,B2,저/15,20000,80,87,65,북서향,"올수리  ,신혼 강추 ,보증금 조정가","['25년이상', '융자금없는', '올수리', '방두개']",,
2,2233942989,1141011900,37.574741,126.908432,DMC래미안e편한세상,R0,아파트,A01,전세,B1,고/14,61740,0,113,84,남서향,34 임대사업자매물 확장 장기거주가능 보증금조건협의 ,"['10년이내', '융자금없는', '대단지', '방세개']",,
3,2233943184,1141012000,37.571894,126.919251,DMC파크뷰자이,R0,아파트,A01,매매,A1,고/33,220000,0,194,152,남향,"58P, 로얄동 로얄층, 주인거주 상태 굿, 탁트인 뷰, 시스템에어콘5","['10년이내', '대단지', '대형평수', '방네개이상']",,
4,2233951518,1141011900,37.57545,126.909101,DMC한양,R0,아파트,A01,전세,B1,중/13,57000,0,137,116,남동향,올리모델링 내부상태 A급입니다.초중고 인접 .가재울중 배정,"['25년이상', '융자금없는', '대형평수', '방네개이상']",,
5,2233943589,1141011900,37.576496,126.913184,북가좌삼호,R0,아파트,A01,매매,A1,고/17,102000,0,134,114,남향,"초급매 , 빠른 입주 가  ,확장  ,조율가","['25년이상', '급매', '대형평수', '방네개이상']",,
6,2233955523,1141011900,37.576022,126.909659,DMC한양,R0,아파트,A01,매매,A1,저/15,85000,0,87,65,남서향,"내부수리,초중고 도보5분,교통편리","['25년이상', '방두개', '화장실한개', '관리비10만원이하']",,
7,2233952013,1141011900,37.576022,126.909659,DMC한양,R0,아파트,A01,전세,B1,저/15,35000,0,87,65,남서향,추천 전세.올수리 아주 깨끗. 신혼추천. 초중고 인접. 교통편리함,"['25년이상', '융자금없는', '올수리', '방두개']",,
8,2233959340,1141011900,37.573386,126.910037,DMC래미안e편한세상,R0,아파트,A01,매매,A1,중/20,119000,0,86,59,남동향,"26. 로얄동 확장형, 집상태최고좋아요,입주물건,교통편리","['10년이내', '대단지', '방세개', '화장실두개']",,
9,2233938569,1141010900,37.571604,126.958219,독립문극동,R0,아파트,A01,매매,A1,저/23,106000,0,108,84,남향,저렴한 급 매물 안산 및 공원 도서관 생활 편리,"['25년이내', '대단지', '급매', '방세개']",,
10,2233956446,1141010900,37.57198,126.9552,독립문극동,R0,아파트,A01,전세,B1,고/23,58000,0,80,59,동향,안산 공원 도서관 생활편리 깨끗,"['25년이내', '융자금없는', '대단지', '방세개']",,
11,2233948443,1141012000,37.576385,126.916629,래미안루센티아,R0,아파트,A01,매매,A1,중/24,120000,0,81,59,동향,25. 조합원 풀옵션. 트인전망 . 조용하고 동.세안고 매매,"['4년이내', '방세개', '화장실두개', '중층']",,
12,2233941786,1141011900,37.573386,126.911973,DMC래미안e편한세상,R0,아파트,A01,전세,B1,중/7,65000,0,110,84,남서향,"입주협의가능,일조건좋아요","['10년이내', '융자금없는', '대단지', '방세개']",,
13,2233957781,1141012000,37.574224,126.920893,남가좌현대,R0,아파트,A01,전세,B1,중/20,48000,0,86,59,남동향,남향 밝고 내부깨긋함,"['25년이내', '융자금없는', '대단지', '방세개']",,
14,2233938002,1141012000,37.572235,126.912216,래미안남가좌2차,R0,아파트,A01,매매,A1,고/15,104000,0,84,59,남서향,"추천.입주매물,로얄층,가좌역세권,가재울초교,전실구조,주인거주로 관리잘된집","['25년이내', '방세개', '화장실두개', '고층']",,
15,2233941592,1141011900,37.574565,126.907031,DMC래미안e편한세상,R0,아파트,A01,매매,A1,고/18,130000,0,110,84,남동향,"확장,에어컨.입주협의가능,전망,일조건좋음","['10년이내', '대단지', '방세개', '화장실두개']",,
16,2233943959,1141011900,37.576954,126.914898,DMC아이파크,R0,아파트,A01,매매,A1,중/15,145000,0,142,114,남향,"남향 ,수리한집 , 입주협의","['15년이내', '대형평수', '방네개이상', '화장실두개']",,
17,2233941660,1141011900,37.572868,126.911505,DMC래미안e편한세상,R0,아파트,A01,전세,B1,저/20,60000,0,86,59,남동향,"확장,입주협의.","['10년이내', '융자금없는', '대단지', '방세개']",,
18,2233945968,1141012000,37.577603,126.919422,DMC에코자이,R0,아파트,A01,전세,B1,중/22,62000,0,82,59,남동향,25. 확장. 시스템에어컨 . 탁트인 전망.,"['4년이내', '융자금없는', '대단지', '방세개']",,
19,2233960673,1141011900,37.57591,126.910147,DMC한양,R0,아파트,A01,월세,B2,중/15,35000,50,112,84,남동향,"내부올수리,초중고 도보5분,월세비율조정가","['25년이상', '융자금없는', '올수리', '방세개']",,
0,2233929483,1141011200,37.560008,126.948081,신촌럭키,R0,아파트,A01,전세,B1,중/15,43000,0,81,59,남향,며칠 전에 수리해서 상태좋아요 남향 빠른이사가능 보증금조정가능,"['25년이내', '융자금없는', '방두개', '화장실한개']",,
1,2233928384,1141012000,37.575413,126.914887,DMC센트레빌,R0,아파트,A01,전세,B1,저/13,60000,0,110,84,남동향,추천  V 확장  V 입주일 탄력적 가능 V 스타벅스상권  편의시설 굿,"['15년이내', '융자금없는', '방세개', '화장실두개']",,
2,2233928338,1141012000,37.571743,126.912619,래미안남가좌2차,R0,아파트,A01,전세,B1,중/15,52000,0,84,59,남동향,급전세. 시세보다 저렴. 가좌역3분 초역세권 .입주일 탄력적 협의가능,"['25년이내', '융자금없는', '방세개', '화장실두개']",,
3,2233928322,1141011900,37.576496,126.913184,북가좌삼호,R0,아파트,A01,전세,B1,고/17,55000,0,134,114,남향,올수리 시원한 정남향 V원하시는날 입주가능 V 보증금조율가능 탁트인뷰,"['25년이상', '융자금없는', '올수리', '대형평수']",,
4,2233928302,1141011900,37.576052,126.908979,DMC한양,R0,아파트,A01,전세,B1,저/13,65000,0,137,116,남동향,특올수리 V입주일 금액 탄력적 조율가능 .중 고등학교품은단지.,"['25년이상', '융자금없는', '올수리']",/20220930_185/land_naver_1664500091739LYcuq_JPEG/2022093008034303444_38329_ws.jpg,f130_98
5,2233934654,1141011900,37.577002,126.91329,북가좌삼호,R0,아파트,A01,매매,A1,중/18,81000,0,93,75,남향,"추천급매물,올수리,내부상태특,남향,트인뷰,채광좋음,입주가능합니다.","['25년이상', '올수리', '급매', '방세개']",,
6,2233933457,1141012000,37.577603,126.919422,DMC에코자이,R0,아파트,A01,매매,A1,고/22,113000,0,82,59,남동향,"환상적인 뷰00폴리싱타일00상가진입용이00초,중초근접00가격조정가능","['4년이내', '대단지', '방세개', '화장실두개']",,
7,2233937458,1141011900,37.57665,126.91376,북가좌삼호,R0,아파트,A01,매매,A1,중/18,85000,0,103,84,동향,"32,초급매,강력추천,로얄층,탁트인 전망,밝고 깔끔,입주가능","['25년이상', '급매', '방세개', '화장실두개']",,
8,2233931130,1141011900,37.573669,126.908459,DMC래미안e편한세상,R0,아파트,A01,전세,B1,고/35,130000,0,194,153,남동향,"58.확장형,시원한 특급 조망권","['10년이내', '융자금없는', '대단지', '대형평수']",,
9,2233933136,1141012000,37.573388,126.921678,DMC파크뷰자이,R0,아파트,A01,매매,A1,저/20,125000,0,110,84,남서향,34. 초급매.일조량 풍부한 예쁜 정원뷰. 입주가능. 층간소음 걱정없어요,"['10년이내', '마당', '대단지', '급매']",,
10,2233935396,1141011900,37.573386,126.910037,DMC래미안e편한세상,R0,아파트,A01,전세,B1,고/20,75000,0,110,84,남동향,34 확장형 맞통풍구조 조용한동 교통편리,"['10년이내', '융자금없는', '대단지', '방세개']",,
11,2233936497,1141011900,37.577533,126.912218,DMC휴먼빌,R0,아파트,A01,매매,A1,고/15,85000,0,103,84,동향,"추천급매,수리,로얄층,앞뒤탁트여 개방감훌륭,밝고 깔끔,입주가능합니다.","['15년이내', '급매', '방세개', '화장실두개']",,
12,2233914767,1141011700,37.575409,126.928941,다가구,R0,단독/다가구,C03,전세,B1,2/5,30000,0,39,27,남동향,홍제천변 신축 다가구주택 첫입주 풀옵션 1.5룸,"['2년이내', '융자금없는', '소형평수', '방한개']",,
13,2233930557,1141011900,37.574698,126.907697,DMC래미안e편한세상,R0,아파트,A01,전세,B1,저/11,65000,0,110,84,남서향,34.확장형.조용한 정원뷰. dmc역 이용 편리,"['10년이내', '융자금없는', '마당', '대단지']",,
14,2233916017,1141011700,37.575409,126.928941,다가구,R0,단독/다가구,C03,전세,B1,3/5,30000,0,39,28,북서향,홍제천변 신축 다가구주택 첫입주 풀옵션 1.5룸,"['2년이내', '융자금없는', '소형평수', '방한개']",,
15,2233934796,1141011900,37.574741,126.908432,DMC래미안e편한세상,R0,아파트,A01,월세,B2,저/14,35000,140,113,84,남동향,34 비율조정 확장 상태굿 DMC역도보,"['10년이내', '융자금없는', '대단지', '방세개']",,
16,2233910954,1141011800,37.577987,126.926552,빌라,R0,빌라,C02,월세,B2,2/6,3000,90,51,42,동향,2018년 넓은 분리형원룸 바로볼수있고 이사협의가능 깔끔하고좋음,"['4년이내', '융자금없는', '세대분리']",/20220930_109/land_naver_1664498729797mJ9er_JPEG/wm_638000700656842370_14117025_202292917392010.jpg,f130_98
17,2233935970,1141012000,37.571442,126.917129,DMC파크뷰자이,R0,아파트,A01,매매,A1,고/25,135000,0,111,84,남서향,"추천급매물,확장형,탁 트인 고층뷰,초품아,빠른입주가능","['10년이내', '역세권', '대단지', '급매']",,
18,2233928364,1141011900,37.575957,126.914301,DMC아이파크,R0,아파트,A01,월세,B2,중/15,42000,70,109,84,남향,추천 V 중앙공원앞 귀한월세 . 남향으로 따스한 단지. 확장 .깔끔,"['15년이내', '융자금없는', '화장실두개', '중층']",,
19,2233929394,1141011200,37.559257,126.948748,신촌럭키,R0,아파트,A01,전세,B1,중/15,43050,0,81,59,동향,올수리 환하고 전망좋음,"['25년이내', '융자금없는', '올수리', '역세권']",,
0,2233657280,1141012000,37.577419,126.918105,DMC에코자이,R0,아파트,A01,전세,B1,중/20,70000,0,111,84,남동향,34확장. 시스템에어컨. 풀옵션. 내부상태최상. 조용한 동.,"['4년이내', '융자금없는', '대단지', '방세개']",,
1,2233804278,1141011800,37.586659,126.925341,힐스테이트홍은포레스트,R0,아파트분양권,B01,전세,B1,중/14,58000,0,79,59,남서향,첫입주 59A타입 확장형 출입편한동 옵션최고,"['2년이내', '융자금없는', '방세개', '화장실두개']",,
2,2233560057,1141011800,37.596326,126.938715,코지펠리스,R0,오피스텔,A02,월세,B2,저/10,2000,70,70,49,남향,아파트형오피스텔 교통.주차편리 내부상태 깨끗 최신인테리어 ,"['15년이내', '융자금없는', '화장실한개']",/20220928_164/land_naver_1664326770314yKTTO_JPEG/KakaoTalk_20220927_155746268_02.jpg,f130_98
